2,1.070000,1,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
222,1.410000,56,0.640000,1883.800000,32,8.370000,47,-0.070762,-0.047688
2,1.000000,2,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
3,0.500000,1,0.000000,0.000000,0,0.000000,0,-0.073500,-0.050462
3,0.530000,2,0.000000,0.000000,0,0.000000,0,-0.060395,-0.038708
2,0.820000,2,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
1,1.000000,2,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
4,1.000000,3,0.000000,0.000000,0,0.000000,0,-0.058813,-0.040704
14,1.350000,8,0.280000,0.000000,0,15.780000,1,-0.054398,-0.034738
5,0.670000,2,0.000000,57.690000,2,0.000000,0,-0.044659,-0.027217
1,1.000000,2,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
4,0.970000,4,0.670000,1279.070000,1,0.000000,0,-0.035973,-0.022806
3,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
4,0.080000,1,0.000000,1876.370000,1,239.840000,1,-0.047105,-0.029508
9,1.090000,3,0.680000,314.150000,6,1706.410000,1,-0.055287,-0.044561
2,0.500000,1,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
5,0.980000,2,0.000000,41.090000,1,0.000000,0,-0.047105,-0.029508
2,0.550000,2,0.000000,0.000000,0,0.000000,0,-0.045272,-0.027328
1,0.510000,3,0.000000,0.000000,0,0.000000,0,-0.063956,-0.045174
3,1.000000,3,0.030000,0.000000,0,0.000000,0,-0.046188,-0.028698
15,0.750000,7,0.290000,0.000000,0,84.530000,6,-0.060732,-0.040224
4,1.910000,3,0.000000,0.000000,0,0.000000,0,-0.038466,-0.024057
2,0.500000,1,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
8,1.040000,1,0.000000,0.000000,0,0.000000,1,-0.128990,-0.096126
6,1.010000,2,0.000000,1824.190000,3,1825.190000,1,-0.040166,-0.025581
1,1.000000,2,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
148,2.260000,47,1.240000,1890.000000,29,18.780000,48,-0.064617,-0.042531
15,0.550000,4,0.000000,48.880000,3,0.000000,3,-0.077791,-0.056063
156,1.790000,35,0.990000,9.200000,24,31.110000,49,-0.064191,-0.040498
14,0.350000,5,0.000000,758.500000,2,0.000000,0,-0.064914,-0.045170
4,0.680000,3,0.000000,0.000000,0,0.000000,0,-0.045412,-0.027736
2,0.670000,1,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
3,0.010000,1,0.010000,0.000000,0,0.000000,0,-0.042284,-0.025743
127,0.270000,2,0.040000,1.120000,121,0.000000,3,-0.051159,-0.048805
30,0.920000,2,0.000000,-0.070000,5,76.930000,11,-0.054120,-0.037357
4,0.000000,1,0.000000,0.000000,0,0.000000,0,-0.046343,-0.028741
100,1.830000,13,0.230000,48.690000,34,7.590000,20,-0.056515,-0.038139
8,0.080000,1,0.090000,0.000000,0,0.000000,0,-0.128990,-0.096126
4,0.640000,3,0.010000,0.000000,0,0.000000,0,-0.064249,-0.044771
19,0.290000,0,0.000000,-0.870000,10,4.490000,3,-0.050057,-0.040431
4,0.010000,2,0.000000,0.000000,0,0.000000,0,-0.038090,-0.022327
2,1.000000,2,0.040000,0.000000,0,0.000000,0,-0.046188,-0.028698
12,0.030000,0,0.000000,7.010000,5,157.130000,3,-0.026318,-0.017867
9,0.690000,0,0.000000,0.000000,0,7.530000,3,-0.077737,-0.051934
5,1.340000,4,0.010000,0.000000,0,0.000000,0,-0.093384,-0.067983
33,0.670000,7,0.020000,827.860000,3,1048.500000,14,-0.051339,-0.035083
34,1.150000,0,0.000000,-0.470000,26,1.920000,3,-0.036721,-0.029880
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
22,1.130000,2,0.030000,-1.190000,13,1.780000,2,-0.049495,-0.038084
14,0.300000,2,0.010000,2.690000,4,-132.120000,1,-0.068526,-0.055438
74,1.520000,15,0.320000,-10.000000,43,3.000000,8,-0.051744,-0.041316
19,0.740000,6,0.020000,18.430000,5,55.210000,5,-0.043453,-0.027766
6,0.520000,2,0.000000,0.000000,0,0.000000,0,-0.106164,-0.078976
4,0.050000,3,0.010000,0.000000,0,0.000000,0,-0.039394,-0.023480
18,0.150000,1,0.000000,1598.910000,8,299.690000,5,-0.075412,-0.053169
11,0.060000,1,0.000000,44.770000,6,0.000000,0,-0.128990,-0.096126
55,0.050000,0,0.000000,0.040000,54,0.000000,0,-0.048959,-0.047494
27,0.500000,0,0.000000,0.080000,20,2.100000,2,-0.037189,-0.029638
28,0.030000,1,0.000000,1899.300000,10,10.010000,8,-0.056753,-0.039239
5,0.010000,0,0.000000,437.330000,4,0.000000,0,-0.031207,-0.022043
28,0.530000,1,0.000000,0.050000,18,0.180000,2,-0.040857,-0.033859
17,0.510000,1,0.000000,0.050000,8,0.730000,1,-0.035277,-0.028160
14,0.620000,7,0.090000,171.560000,3,5.220000,1,-0.052575,-0.032955
60,0.380000,22,0.050000,321.740000,20,24.860000,4,-0.050141,-0.033472
166,3.330000,20,1.310000,65.610000,26,28.140000,16,-0.067067,-0.044209
109,0.920000,7,0.050000,16.370000,39,14.350000,28,-0.048706,-0.032449
13,0.260000,2,0.530000,1409.740000,5,590.570000,5,-0.038893,-0.024782
8,0.180000,1,0.000000,-0.200000,3,-0.700000,1,-0.038272,-0.024993
64,2.270000,17,1.700000,1488.370000,12,39.660000,18,-0.053615,-0.034334
7,0.010000,2,0.040000,1616.800000,2,7.990000,1,-0.128990,-0.096126
5,0.000000,1,0.000000,1602.860000,3,116.300000,1,-0.036009,-0.024542
59,0.400000,14,0.050000,35.430000,17,37.810000,14,-0.057395,-0.040230
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
163,1.180000,14,0.090000,6.720000,37,-35.000000,82,-0.072351,-0.049649
2,1.030000,2,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
50,0.900000,6,0.010000,51.920000,20,947.770000,20,-0.066064,-0.049732
234,2.500000,7,0.440000,5.000000,88,353.200000,106,-0.074387,-0.055176
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
2,0.050000,1,0.000000,1834.850000,1,0.000000,0,-0.041928,-0.027691
6,0.040000,0,0.000000,-1.570000,2,-0.250000,1,-0.128990,-0.096126
3,0.420000,1,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
15,0.060000,0,0.000000,72.640000,3,0.190000,11,-0.088874,-0.069378
10,0.110000,2,0.000000,0.000000,0,0.000000,0,-0.042741,-0.027304
4,1.000000,1,0.220000,0.000000,0,1.000000,2,-0.057549,-0.036759
14,1.000000,2,0.010000,0.000000,0,0.000000,0,-0.059412,-0.040240
13,1.810000,1,0.000000,-0.050000,3,8.980000,5,-0.060866,-0.043076
4,0.000000,2,0.000000,39.070000,2,0.000000,0,-0.045297,-0.028646
62,0.030000,0,0.000000,-12.440000,57,1924.660000,1,-0.058997,-0.049936
493,0.060000,0,0.000000,-12.440000,490,0.000000,0,-0.052012,-0.050289
20,0.680000,2,0.010000,-1.170000,3,30.750000,1,-0.075958,-0.057309
12,0.010000,0,0.000000,0.000000,9,0.000000,0,-0.028730,-0.020812
4,0.100000,2,0.000000,0.000000,0,0.000000,0,-0.038229,-0.022159
6,0.000000,1,0.000000,-55.990000,3,6.110000,2,-0.038125,-0.024559
21,0.960000,3,0.000000,-147.950000,2,0.000000,0,-0.059177,-0.041220
2,1.710000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
23,0.400000,3,0.000000,0.080000,12,0.090000,1,-0.045133,-0.033600
3,0.000000,1,0.000000,0.000000,0,0.000000,0,-0.064393,-0.044286
42,0.090000,4,0.310000,36.470000,17,61.690000,12,-0.049496,-0.037300
5,0.000000,0,0.000000,1922.560000,1,1.000000,1,-0.050538,-0.033779
21,0.190000,3,0.300000,136.600000,10,1.750000,6,-0.054352,-0.038260
3,0.010000,1,0.000000,1901.470000,1,0.000000,0,-0.049596,-0.035748
1,0.000000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
3,0.010000,1,0.000000,0.000000,0,0.000000,0,-0.045106,-0.027643
78,1.070000,35,1.620000,114.650000,9,22.040000,12,-0.051821,-0.032066
107,2.830000,27,0.020000,93.180000,23,1.220000,12,-0.055643,-0.041680
234,1.630000,26,0.780000,1503.260000,61,108.130000,39,-0.058061,-0.040184
14,0.040000,1,0.000000,142.420000,9,0.000000,0,-0.028520,-0.020020
1,0.930000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
5,0.500000,1,0.380000,0.000000,0,6.000000,2,-0.128990,-0.096126
4,0.010000,2,0.020000,16.250000,2,0.000000,0,-0.033519,-0.021885
5,0.510000,1,0.000000,0.000000,0,0.000000,0,-0.106164,-0.078976
173,1.340000,63,2.440000,2.020000,41,24.790000,35,-0.060681,-0.040934
227,1.480000,62,4.560000,24.860000,70,392.110000,37,-0.053737,-0.036465
18,0.030000,5,0.160000,48.710000,5,171.630000,7,-0.079227,-0.058073
234,1.650000,66,3.230000,39.990000,68,11.170000,48,-0.060301,-0.041547
3,0.000000,1,0.000000,0.000000,0,0.000000,0,-0.041656,-0.025225
48,1.070000,9,0.020000,-736.900000,28,66.040000,4,-0.049596,-0.039829
18,0.510000,0,0.000000,21.230000,6,0.000000,3,-0.063857,-0.048671
6,0.360000,2,0.000000,31.420000,3,0.000000,0,-0.035561,-0.023181
11,0.040000,0,0.000000,60.100000,5,0.000000,0,-0.040767,-0.030911
9,0.510000,3,0.000000,336.070000,4,0.000000,0,-0.042592,-0.031592
12,0.990000,4,0.000000,1846.420000,6,0.000000,0,-0.128990,-0.096126
10,0.290000,4,0.000000,119.530000,5,61.650000,1,-0.033468,-0.022698
3,0.500000,1,0.000000,0.000000,0,0.000000,0,-0.040445,-0.026031
6,0.040000,2,0.010000,0.000000,0,0.000000,0,-0.044226,-0.026416
4,1.000000,0,0.000000,0.620000,3,0.000000,0,-0.028909,-0.020320
8,0.010000,0,0.000000,1672.160000,2,215.220000,4,-0.031335,-0.021222
4,0.040000,0,0.000000,626.370000,2,0.000000,0,-0.037439,-0.025951
10,0.110000,2,0.000000,32.610000,3,10.890000,2,-0.040976,-0.025637
4,0.510000,3,0.000000,0.000000,0,0.000000,0,-0.060107,-0.039073
24,0.490000,2,0.000000,185.000000,6,57.650000,6,-0.082860,-0.061051
25,1.060000,11,0.180000,1467.030000,3,18.690000,8,-0.051593,-0.036367
3,0.000000,0,0.000000,81.750000,2,0.000000,0,-0.038990,-0.024754
2,0.500000,2,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
9,1.030000,3,0.000000,1917.830000,2,30.910000,3,-0.077175,-0.056975
7,0.790000,6,0.000000,0.000000,0,0.000000,0,-0.128990,-0.096126
8,1.190000,1,0.000000,301.390000,3,0.640000,3,-0.040151,-0.025329
3,1.110000,3,0.010000,0.000000,0,0.000000,0,-0.046188,-0.028698
14,0.010000,1,0.000000,33.560000,8,1899.460000,5,-0.063295,-0.052541
4,0.870000,1,0.000000,2279.300000,2,0.000000,0,-0.072917,-0.052047
3,0.930000,1,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
2,0.000000,4,1.000000,0.000000,0,0.000000,0,-0.067670,-0.047475
35,1.530000,2,0.010000,0.130000,17,10.010000,8,-0.062883,-0.050085
8,0.000000,0,0.000000,1607.460000,2,508.360000,2,-0.086452,-0.063580
4,1.500000,2,0.000000,0.000000,0,0.000000,0,-0.038466,-0.024057
112,1.230000,40,0.370000,23.780000,19,0.000000,25,-0.055002,-0.036464
1,0.930000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
27,0.290000,13,0.060000,2.600000,7,17.100000,1,-0.049938,-0.032550
3,0.500000,2,0.000000,0.000000,0,0.000000,0,-0.047847,-0.029635
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
1,0.690000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
1,0.770000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
11,0.640000,2,0.000000,134.480000,5,0.000000,0,-0.072795,-0.054309
1,1.000000,2,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
45,1.860000,7,0.040000,18.770000,14,88.070000,14,-0.048414,-0.033761
3,0.960000,1,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
2,0.750000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
1,0.870000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
44,1.730000,24,0.260000,34.010000,6,51.040000,9,-0.058532,-0.038254
1,0.780000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
12,1.210000,4,0.060000,-252.790000,2,2.600000,5,-0.094168,-0.071684
48,2.550000,3,0.000000,550.210000,5,305.690000,32,-0.074233,-0.050386
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
25,1.050000,6,0.020000,56.490000,9,0.890000,8,-0.047001,-0.032032
2,1.780000,3,0.050000,0.000000,0,0.000000,0,-0.042284,-0.025743
64,1.880000,23,1.350000,314.330000,12,35.060000,15,-0.060646,-0.041209
1,1.010000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
64,1.020000,29,0.640000,55.970000,13,33.730000,5,-0.050115,-0.033773
5,0.490000,1,0.000000,62.740000,1,0.000000,0,-0.047251,-0.029715
2,1.060000,3,0.000000,0.000000,0,0.000000,0,-0.059094,-0.039875
25,2.050000,5,0.010000,142.350000,12,0.000000,0,-0.042606,-0.032985
1,0.920000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
7,0.010000,2,0.000000,2605.700000,1,1.000000,1,-0.089659,-0.065048
9,2.270000,4,0.100000,1910.470000,3,2.000000,1,-0.048762,-0.036490
3,0.500000,1,0.000000,0.000000,0,0.000000,0,-0.040445,-0.026031
3,0.500000,2,0.000000,0.000000,0,0.000000,0,-0.040445,-0.026031
1,0.870000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
41,3.170000,15,0.580000,52.420000,12,15.640000,9,-0.046249,-0.032284
55,0.500000,9,0.880000,55.090000,17,1704.460000,14,-0.057399,-0.040763
2,0.800000,2,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
4,1.020000,1,0.020000,0.000000,0,0.000000,0,-0.060377,-0.040729
65,0.810000,46,0.310000,100.380000,10,0.000000,9,-0.047182,-0.033499
6,0.010000,0,0.000000,2212.180000,1,2166.100000,2,-0.066884,-0.049192
3,0.670000,2,0.000000,0.000000,0,0.000000,0,-0.046188,-0.028698
141,0.790000,11,0.690000,19.590000,50,1.000000,24,-0.058331,-0.039016
3,0.500000,2,0.000000,0.000000,0,0.000000,0,-0.040445,-0.026031
245,0.510000,1,0.000000,-1.830000,241,0.000000,0,-0.049485,-0.047494
2,0.500000,1,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
3,0.650000,4,0.020000,0.000000,0,0.000000,0,-0.040371,-0.024555
52,1.010000,14,0.640000,179.040000,20,0.000000,5,-0.060700,-0.047823
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
3,1.250000,3,0.000000,0.000000,0,0.000000,0,-0.128990,-0.096126
2,0.820000,2,0.000000,0.000000,0,0.000000,0,-0.046611,-0.029464
154,1.110000,60,0.430000,8.960000,15,0.000000,36,-0.059800,-0.038242
8,1.670000,3,0.130000,1460.420000,1,0.000000,0,-0.106164,-0.078976
2,0.500000,1,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
3,0.100000,0,0.000000,0.000000,0,0.000000,0,-0.048974,-0.030982
17,0.250000,1,0.000000,2.070000,11,0.100000,4,-0.063432,-0.050881
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
8,0.000000,9,0.000000,0.000000,0,0.000000,0,-0.041710,-0.025272
1,0.830000,2,0.000000,0.000000,0,0.000000,0,-0.073079,-0.051640
20,2.580000,12,0.140000,37.050000,6,42.840000,2,-0.051506,-0.036184
5,0.680000,3,0.000000,2612.310000,1,0.000000,0,-0.064626,-0.043464
4,0.990000,3,0.010000,1792.410000,1,0.000000,0,-0.047912,-0.031199
2,0.360000,3,0.320000,0.000000,0,0.000000,0,-0.061635,-0.042611
17,1.470000,4,0.060000,38.470000,6,0.000000,0,-0.035464,-0.022734
5,0.790000,1,0.240000,-1449.990000,2,-0.130000,1,-0.040670,-0.026510
4,0.160000,0,0.000000,1706.640000,2,0.000000,0,-0.037439,-0.025951
9,0.870000,1,0.000000,33.660000,4,11.710000,1,-0.050533,-0.038588
6,0.500000,2,0.000000,117.720000,2,2587.480000,1,-0.036081,-0.024637
3,0.500000,2,0.000000,0.000000,0,0.000000,0,-0.073500,-0.050462
1,0.440000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
1,1.000000,2,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
64,1.020000,3,0.010000,0.680000,27,-24.470000,21,-0.057400,-0.040558
1,1.000000,2,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
3,0.000000,0,0.000000,0.000000,0,0.000000,0,-0.048974,-0.030982
15,0.240000,1,0.020000,22.670000,4,0.000000,1,-0.062525,-0.044024
2,1.000000,2,0.000000,0.000000,0,0.000000,0,-0.059094,-0.039875
3,0.820000,1,0.850000,0.000000,0,0.000000,0,-0.042284,-0.025743
46,0.900000,25,1.050000,706.370000,7,79.010000,7,-0.058000,-0.038075
21,1.150000,5,0.000000,107.370000,7,4.070000,2,-0.066015,-0.047106
228,2.030000,51,0.890000,44.690000,49,38.700000,57,-0.059004,-0.038416
5,0.500000,1,0.000000,0.000000,0,0.000000,2,-0.128990,-0.096126
2,0.750000,1,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
3,0.210000,1,0.000000,1549.860000,1,0.000000,0,-0.043978,-0.028484
780,0.330000,0,0.000000,-0.020000,746,0.000000,30,-0.051018,-0.049044
13,0.830000,2,0.100000,2151.980000,1,51.590000,6,-0.064235,-0.045000
3,0.500000,2,0.000000,0.000000,0,0.000000,0,-0.046188,-0.028698
6,2.350000,5,0.470000,-0.070000,1,0.000000,0,-0.066491,-0.047914
3,0.010000,1,0.020000,0.000000,0,0.000000,0,-0.042284,-0.025743
34,0.330000,4,0.150000,37.520000,16,30.850000,5,-0.060882,-0.048708
3,0.000000,0,0.000000,0.000000,0,0.000000,0,-0.048974,-0.030982
12,0.040000,0,0.000000,147.810000,3,0.090000,5,-0.054762,-0.038389
8,0.670000,4,0.210000,744.660000,1,77.660000,1,-0.064618,-0.045367
4,0.030000,0,0.000000,72.670000,1,0.000000,0,-0.041690,-0.025431
8,0.000000,0,0.000000,0.000000,0,0.000000,0,-0.076151,-0.055899
118,1.450000,5,0.010000,0.070000,36,-0.270000,54,-0.070665,-0.051094
4,0.500000,3,0.090000,0.000000,0,0.000000,0,-0.046188,-0.028698
21,0.520000,0,0.000000,1.680000,16,-0.120000,1,-0.065334,-0.054312
4,0.490000,0,0.000000,0.000000,0,0.000000,0,-0.044385,-0.026523
57,1.620000,12,0.540000,73.980000,21,47.500000,13,-0.054416,-0.038134
19,0.070000,13,0.000000,502.160000,2,0.000000,0,-0.128990,-0.096126
79,1.310000,5,0.060000,14.000000,25,-0.130000,33,-0.065708,-0.048956
59,0.080000,3,0.030000,265.000000,41,145.000000,14,-0.054152,-0.045545
2,0.500000,2,0.000000,0.000000,0,0.000000,0,-0.047105,-0.029508
3,0.010000,1,0.000000,0.000000,0,0.000000,0,-0.041656,-0.025225
62,0.030000,0,0.000000,0.040000,61,0.000000,0,-0.049093,-0.046338
62,0.760000,0,0.000000,4.320000,4,6.890000,50,-0.072254,-0.044276
7,0.050000,0,0.000000,0.000000,0,0.130000,1,-0.084265,-0.059597
4,0.790000,1,0.240000,0.000000,0,0.000000,0,-0.128990,-0.096126
20,0.240000,9,0.020000,1552.460000,1,66.040000,2,-0.056113,-0.039095
73,1.880000,19,0.820000,2.770000,7,48.850000,5,-0.062728,-0.042100
59,1.080000,13,0.100000,44.150000,17,21.720000,19,-0.055310,-0.036826
1,1.000000,1,0.000000,0.000000,0,0.000000,0,-0.044010,-0.026868
1,0.000000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
10,0.720000,5,0.000000,38.820000,2,13.020000,1,-0.066545,-0.050237
39,0.590000,7,0.040000,110.760000,12,0.000000,11,-0.048136,-0.036751
37,0.530000,10,0.380000,54.720000,7,2.000000,13,-0.053040,-0.037124
14,0.580000,2,0.000000,235.160000,4,7.910000,3,-0.062100,-0.045677
436,1.030000,10,0.790000,90.000000,204,9.360000,199,-0.073351,-0.056974
12,1.020000,12,1.080000,0.000000,0,0.000000,0,-0.128990,-0.096126
58,0.950000,8,0.560000,7.970000,24,5.000000,20,-0.065954,-0.050373
2,0.030000,1,0.000000,2547.720000,1,0.000000,0,-0.041928,-0.027691
141,1.770000,12,0.450000,43.760000,26,-0.010000,72,-0.070783,-0.047648
4,0.000000,0,0.000000,0.000000,0,0.090000,3,-0.081996,-0.055986
8,1.010000,7,0.040000,0.000000,0,0.000000,0,-0.046188,-0.028698
5,0.100000,0,0.000000,76.440000,1,81.070000,2,-0.041675,-0.027581
5,1.000000,6,0.030000,0.000000,0,0.000000,0,-0.064769,-0.044965
1,0.960000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
3,0.000000,4,0.000000,0.000000,0,0.000000,0,-0.069466,-0.048544
281,0.030000,0,0.000000,4.250000,268,2662.410000,3,-0.048454,-0.046743
664,0.070000,0,0.000000,3.750000,661,0.000000,0,-0.052234,-0.050562
29,0.760000,6,0.170000,138.480000,9,1.500000,8,-0.073332,-0.053413
1,0.000000,2,0.000000,0.000000,0,0.000000,0,-0.042284,-0.025743
9,0.500000,3,0.010000,0.000000,0,0.000000,0,-0.038710,-0.024622
27,0.410000,2,0.000000,6.730000,11,65.020000,3,-0.034555,-0.023634
5,0.030000,2,0.000000,0.000000,0,0.960000,1,-0.073079,-0.051640
1,0.000000,2,0.000000,0.000000,0,0.000000,0,-0.073079,-0.051640
129,0.810000,4,0.010000,-22.770000,49,1.880000,66,-0.077914,-0.059778
