0,0,0,0,0,0,0,0,0
5,0.500000,4,0.020000,0.000000,0,0.000000,0,0.143889
7,1.270000,5,0.200000,1073.910000,1,0.000000,0,0.114933
12,0.990000,5,0.020000,2.690000,5,0.000000,1,0.020279
4,1.000000,1,0.000000,0.000000,0,0.000000,2,0.760622
4,1.200000,5,0.000000,0.000000,0,0.000000,0,0.005375
28,0.150000,5,0.050000,22.030000,10,32.450000,2,0.004760
2,0.550000,2,0.000000,860.700000,1,0.000000,0,0.005003
2,1.000000,1,0.000000,0.000000,0,0.000000,0,0.035515
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
3,0.850000,2,0.000000,0.000000,0,80.850000,1,0.064150
8,0.580000,0,0.000000,193.480000,5,224.440000,2,-0.132773
7,1.510000,5,0.020000,0.000000,0,16.090000,1,0.011843
108,1.320000,36,0.920000,26.510000,7,27.650000,26,0.955121
2,1.000000,3,0.000000,0.000000,0,0.000000,0,0.005026
70,1.550000,20,0.250000,15.290000,19,14.480000,10,0.003669
2,0.500000,1,0.000000,0.000000,0,0.000000,0,0.068710
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
3,1.000000,3,0.000000,0.000000,0,0.000000,1,0.046580
1,0.790000,2,0.000000,0.000000,0,0.000000,0,0.005091
6,0.670000,2,0.000000,0.000000,0,0.000000,0,0.024550
6,1.000000,3,0.000000,0.000000,0,1.000000,2,0.705723
5,1.000000,2,0.000000,1917.560000,1,0.000000,0,0.150204
51,2.220000,21,0.290000,1630.390000,9,22.310000,15,0.069026
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
2,1.010000,1,0.000000,0.000000,0,0.000000,0,0.035515
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
26,0.830000,22,0.320000,1487.600000,1,28.750000,2,0.008507
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
26,2.630000,14,0.780000,64.610000,1,479.020000,6,0.015400
2,1.010000,3,0.250000,0.000000,0,0.000000,0,0.005026
13,1.020000,1,0.000000,40.500000,4,31.580000,4,-0.115394
4,0.560000,1,0.950000,0.000000,0,0.000000,0,0.167814
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
2,1.190000,1,0.000000,0.000000,0,0.000000,0,0.035515
54,1.780000,18,0.400000,1649.800000,14,10.980000,8,0.154025
2,1.000000,3,0.490000,0.000000,0,0.000000,0,0.005026
3,1.000000,1,0.000000,0.000000,0,0.000000,0,0.139016
6,0.440000,1,0.000000,356.360000,2,133.010000,1,0.297439
3,1.000000,1,0.000000,0.000000,0,0.000000,0,0.152267
13,0.540000,3,0.390000,21.630000,3,2.100000,4,0.760949
3,0.760000,0,0.000000,0.000000,0,0.000000,0,-0.118735
2,1.830000,2,0.450000,0.000000,0,0.000000,0,0.073068
6,1.070000,3,0.020000,0.000000,3,0.000000,0,0.117574
18,1.890000,5,0.490000,250.200000,9,137.140000,4,0.074991
12,1.620000,2,0.000000,0.000000,0,0.000000,0,0.008263
3,0.500000,2,0.000000,0.000000,0,0.000000,0,0.043491
3,1.040000,4,0.170000,0.000000,0,0.000000,0,0.004228
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
4,1.030000,2,0.010000,0.000000,0,0.000000,0,0.053516
12,0.010000,1,0.000000,121.920000,7,634.490000,1,-0.459319
4,0.670000,2,0.000000,0.000000,0,0.000000,0,0.043975
11,0.830000,3,0.000000,242.660000,5,3.000000,3,0.046195
7,0.670000,2,0.010000,0.000000,0,0.000000,0,-0.044265
43,1.100000,6,0.150000,1.600000,11,8.640000,11,0.273398
6,0.680000,2,0.000000,0.000000,0,21.890000,1,0.070931
5,0.500000,2,0.190000,0.000000,0,0.000000,0,0.473329
2,0.500000,1,0.000000,0.000000,0,0.000000,0,0.068710
7,0.360000,5,0.230000,871.290000,2,1032.810000,1,0.008044
2,0.500000,1,0.000000,0.000000,0,0.000000,0,0.068710
85,1.230000,22,1.230000,54.130000,18,1.850000,25,0.001454
8,1.020000,3,0.030000,0.000000,0,21.050000,4,0.038778
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
4,1.630000,2,0.000000,0.000000,0,0.000000,0,0.188673
2,1.070000,1,0.000000,0.000000,0,0.000000,0,0.068710
222,1.410000,56,0.640000,1883.800000,32,8.370000,47,0.164656
2,1.000000,2,0.000000,0.000000,0,0.000000,0,0.003507
3,0.500000,1,0.000000,0.000000,0,0.000000,0,0.139016
3,0.530000,2,0.000000,0.000000,0,0.000000,0,0.063028
2,0.820000,2,0.000000,0.000000,0,0.000000,0,0.022989
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
4,1.000000,3,0.000000,0.000000,0,0.000000,0,0.033880
14,1.350000,8,0.280000,0.000000,0,15.780000,1,0.234090
5,0.670000,2,0.000000,57.690000,2,0.000000,0,0.445413
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
4,0.970000,4,0.670000,1279.070000,1,0.000000,0,0.004921
3,1.000000,1,0.000000,0.000000,0,0.000000,0,0.340726
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
4,0.080000,1,0.000000,1876.370000,1,239.840000,1,0.229427
9,1.090000,3,0.680000,314.150000,6,1706.410000,1,0.027706
2,0.500000,1,0.000000,0.000000,0,0.000000,0,0.068710
5,0.980000,2,0.000000,41.090000,1,0.000000,0,0.023780
2,0.550000,2,0.000000,0.000000,0,0.000000,0,0.022989
1,0.510000,3,0.000000,0.000000,0,0.000000,0,0.011460
3,1.000000,3,0.030000,0.000000,0,0.000000,0,0.110691
15,0.750000,7,0.290000,0.000000,0,84.530000,6,0.065654
4,1.910000,3,0.000000,0.000000,0,0.000000,0,0.057644
2,0.500000,1,0.000000,0.000000,0,0.000000,0,0.068710
8,1.040000,1,0.000000,0.000000,0,0.000000,1,0.060022
6,1.010000,2,0.000000,1824.190000,3,1825.190000,1,0.066712
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
148,2.260000,47,1.240000,1890.000000,29,18.780000,48,0.257605
15,0.550000,4,0.000000,48.880000,3,0.000000,3,0.750270
156,1.790000,35,0.990000,9.200000,24,31.110000,49,0.011574
14,0.350000,5,0.000000,758.500000,2,0.000000,0,0.236238
4,0.680000,3,0.000000,0.000000,0,0.000000,0,0.132340
2,0.670000,1,0.000000,0.000000,0,0.000000,0,0.068710
3,0.010000,1,0.010000,0.000000,0,0.000000,0,0.181298
127,0.270000,2,0.040000,1.120000,121,0.000000,3,-0.790416
30,0.920000,2,0.000000,-0.070000,5,76.930000,11,-0.019540
4,0.000000,1,0.000000,0.000000,0,0.000000,0,0.402531
100,1.830000,13,0.230000,48.690000,34,7.590000,20,-0.172459
8,0.080000,1,0.090000,0.000000,0,0.000000,0,-0.565511
4,0.640000,3,0.010000,0.000000,0,0.000000,0,0.193376
19,0.290000,0,0.000000,-0.870000,10,4.490000,3,-0.548977
4,0.010000,2,0.000000,0.000000,0,0.000000,0,0.302738
2,1.000000,2,0.040000,0.000000,0,0.000000,0,0.073068
12,0.030000,0,0.000000,7.010000,5,157.130000,3,0.784611
9,0.690000,0,0.000000,0.000000,0,7.530000,3,0.026566
5,1.340000,4,0.010000,0.000000,0,0.000000,0,0.015982
33,0.670000,7,0.020000,827.860000,3,1048.500000,14,0.252705
34,1.150000,0,0.000000,-0.470000,26,1.920000,3,-0.177553
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
22,1.130000,2,0.030000,-1.190000,13,1.780000,2,0.322980
14,0.300000,2,0.010000,2.690000,4,-132.120000,1,0.357016
74,1.520000,15,0.320000,-10.000000,43,3.000000,8,-0.007163
19,0.740000,6,0.020000,18.430000,5,55.210000,5,0.099910
6,0.520000,2,0.000000,0.000000,0,0.000000,0,0.213178
4,0.050000,3,0.010000,0.000000,0,0.000000,0,0.006652
18,0.150000,1,0.000000,1598.910000,8,299.690000,5,-0.155302
11,0.060000,1,0.000000,44.770000,6,0.000000,0,0.091511
55,0.050000,0,0.000000,0.040000,54,0.000000,0,-0.954933
27,0.500000,0,0.000000,0.080000,20,2.100000,2,-0.734375
28,0.030000,1,0.000000,1899.300000,10,10.010000,8,0.286001
5,0.010000,0,0.000000,437.330000,4,0.000000,0,-0.268557
28,0.530000,1,0.000000,0.050000,18,0.180000,2,-0.705662
17,0.510000,1,0.000000,0.050000,8,0.730000,1,0.292060
14,0.620000,7,0.090000,171.560000,3,5.220000,1,0.253195
60,0.380000,22,0.050000,321.740000,20,24.860000,4,0.013837
166,3.330000,20,1.310000,65.610000,26,28.140000,16,0.126940
109,0.920000,7,0.050000,16.370000,39,14.350000,28,0.061152
13,0.260000,2,0.530000,1409.740000,5,590.570000,5,0.884677
8,0.180000,1,0.000000,-0.200000,3,-0.700000,1,-0.715675
64,2.270000,17,1.700000,1488.370000,12,39.660000,18,0.043995
7,0.010000,2,0.040000,1616.800000,2,7.990000,1,0.135888
5,0.000000,1,0.000000,1602.860000,3,116.300000,1,0.104845
59,0.400000,14,0.050000,35.430000,17,37.810000,14,0.031216
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
163,1.180000,14,0.090000,6.720000,37,-35.000000,82,0.897387
2,1.030000,2,0.000000,0.000000,0,0.000000,0,0.003507
50,0.900000,6,0.010000,51.920000,20,947.770000,20,0.005598
234,2.500000,7,0.440000,5.000000,88,353.200000,106,0.008342
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
2,0.050000,1,0.000000,1834.850000,1,0.000000,0,0.037478
6,0.040000,0,0.000000,-1.570000,2,-0.250000,1,-0.231671
3,0.420000,1,0.000000,0.000000,0,0.000000,0,0.181298
15,0.060000,0,0.000000,72.640000,3,0.190000,11,0.921315
10,0.110000,2,0.000000,0.000000,0,0.000000,0,-0.467122
4,1.000000,1,0.220000,0.000000,0,1.000000,2,0.785379
14,1.000000,2,0.010000,0.000000,0,0.000000,0,-0.129147
13,1.810000,1,0.000000,-0.050000,3,8.980000,5,-0.012003
4,0.000000,2,0.000000,39.070000,2,0.000000,0,0.002740
62,0.030000,0,0.000000,-12.440000,57,1924.660000,1,-0.162544
493,0.060000,0,0.000000,-12.440000,490,0.000000,0,-0.205896
20,0.680000,2,0.010000,-1.170000,3,30.750000,1,-0.008492
12,0.010000,0,0.000000,0.000000,9,0.000000,0,-0.426329
4,0.100000,2,0.000000,0.000000,0,0.000000,0,0.017736
6,0.000000,1,0.000000,-55.990000,3,6.110000,2,0.548680
21,0.960000,3,0.000000,-147.950000,2,0.000000,0,0.331978
2,1.710000,1,0.000000,0.000000,0,0.000000,0,0.035515
23,0.400000,3,0.000000,0.080000,12,0.090000,1,0.018261
3,0.000000,1,0.000000,0.000000,0,0.000000,0,0.181298
42,0.090000,4,0.310000,36.470000,17,61.690000,12,-0.292892
5,0.000000,0,0.000000,1922.560000,1,1.000000,1,-0.355312
21,0.190000,3,0.300000,136.600000,10,1.750000,6,0.724068
3,0.010000,1,0.000000,1901.470000,1,0.000000,0,0.086712
1,0.000000,2,0.000000,0.000000,0,0.000000,0,0.005091
3,0.010000,1,0.000000,0.000000,0,0.000000,0,0.181298
78,1.070000,35,1.620000,114.650000,9,22.040000,12,0.054918
107,2.830000,27,0.020000,93.180000,23,1.220000,12,-0.175884
234,1.630000,26,0.780000,1503.260000,61,108.130000,39,0.003140
14,0.040000,1,0.000000,142.420000,9,0.000000,0,-0.155035
1,0.930000,2,0.000000,0.000000,0,0.000000,0,0.005091
5,0.500000,1,0.380000,0.000000,0,6.000000,2,0.682743
4,0.010000,2,0.020000,16.250000,2,0.000000,0,0.034409
5,0.510000,1,0.000000,0.000000,0,0.000000,0,0.102526
173,1.340000,63,2.440000,2.020000,41,24.790000,35,0.300818
227,1.480000,62,4.560000,24.860000,70,392.110000,37,0.004472
18,0.030000,5,0.160000,48.710000,5,171.630000,7,-0.117336
234,1.650000,66,3.230000,39.990000,68,11.170000,48,0.059795
3,0.000000,1,0.000000,0.000000,0,0.000000,0,0.181298
48,1.070000,9,0.020000,-736.900000,28,66.040000,4,0.546400
18,0.510000,0,0.000000,21.230000,6,0.000000,3,-0.443679
6,0.360000,2,0.000000,31.420000,3,0.000000,0,0.176840
11,0.040000,0,0.000000,60.100000,5,0.000000,0,-0.101743
9,0.510000,3,0.000000,336.070000,4,0.000000,0,0.632933
12,0.990000,4,0.000000,1846.420000,6,0.000000,0,0.013186
10,0.290000,4,0.000000,119.530000,5,61.650000,1,0.003549
3,0.500000,1,0.000000,0.000000,0,0.000000,0,0.139016
6,0.040000,2,0.010000,0.000000,0,0.000000,0,0.241927
4,1.000000,0,0.000000,0.620000,3,0.000000,0,-0.017764
8,0.010000,0,0.000000,1672.160000,2,215.220000,4,0.804200
4,0.040000,0,0.000000,626.370000,2,0.000000,0,-0.213354
10,0.110000,2,0.000000,32.610000,3,10.890000,2,0.006972
4,0.510000,3,0.000000,0.000000,0,0.000000,0,0.007749
24,0.490000,2,0.000000,185.000000,6,57.650000,6,0.973158
25,1.060000,11,0.180000,1467.030000,3,18.690000,8,0.063988
3,0.000000,0,0.000000,81.750000,2,0.000000,0,-0.252309
2,0.500000,2,0.000000,0.000000,0,0.000000,0,0.022989
9,1.030000,3,0.000000,1917.830000,2,30.910000,3,0.227793
7,0.790000,6,0.000000,0.000000,0,0.000000,0,0.013066
8,1.190000,1,0.000000,301.390000,3,0.640000,3,0.019111
3,1.110000,3,0.010000,0.000000,0,0.000000,0,0.110691
14,0.010000,1,0.000000,33.560000,8,1899.460000,5,0.966735
4,0.870000,1,0.000000,2279.300000,2,0.000000,0,0.200036
3,0.930000,1,0.000000,0.000000,0,0.000000,0,0.181298
2,0.000000,4,1.000000,0.000000,0,0.000000,0,0.008295
35,1.530000,2,0.010000,0.130000,17,10.010000,8,0.085289
8,0.000000,0,0.000000,1607.460000,2,508.360000,2,0.194269
4,1.500000,2,0.000000,0.000000,0,0.000000,0,0.394813
112,1.230000,40,0.370000,23.780000,19,0.000000,25,0.086997
1,0.930000,2,0.000000,0.000000,0,0.000000,0,0.005091
27,0.290000,13,0.060000,2.600000,7,17.100000,1,0.020782
3,0.500000,2,0.000000,0.000000,0,0.000000,0,0.085359
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
1,0.690000,2,0.000000,0.000000,0,0.000000,0,0.005091
1,0.770000,2,0.000000,0.000000,0,0.000000,0,0.005091
11,0.640000,2,0.000000,134.480000,5,0.000000,0,0.177488
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.005774
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.048327
45,1.860000,7,0.040000,18.770000,14,88.070000,14,0.015983
3,0.960000,1,0.000000,0.000000,0,0.000000,0,0.181298
2,0.750000,2,0.000000,0.000000,0,0.000000,0,0.003546
