0,0,0,0,0,0,0,0,0
5,0.500000,4,0.020000,0.000000,0,0.000000,0,0.132660
7,1.270000,5,0.200000,1073.910000,1,0.000000,0,0.111991
12,0.990000,5,0.020000,2.690000,5,0.000000,1,0.032319
4,1.000000,1,0.000000,0.000000,0,0.000000,2,0.740723
4,1.200000,5,0.000000,0.000000,0,0.000000,0,0.003408
28,0.150000,5,0.050000,22.030000,10,32.450000,2,0.004922
2,0.550000,2,0.000000,860.700000,1,0.000000,0,0.005116
2,1.000000,1,0.000000,0.000000,0,0.000000,0,0.043039
1,1.000000,1,0.000000,0.000000,0,0.000000,0,0.060704
3,0.850000,2,0.000000,0.000000,0,80.850000,1,0.068220
8,0.580000,0,0.000000,193.480000,5,224.440000,2,-0.116388
7,1.510000,5,0.020000,0.000000,0,16.090000,1,0.011311
108,1.320000,36,0.920000,26.510000,7,27.650000,26,0.944247
2,1.000000,3,0.000000,0.000000,0,0.000000,0,0.004855
70,1.550000,20,0.250000,15.290000,19,14.480000,10,0.002689
2,0.500000,1,0.000000,0.000000,0,0.000000,0,0.078798
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.006107
3,1.000000,3,0.000000,0.000000,0,0.000000,1,0.041340
1,0.790000,2,0.000000,0.000000,0,0.000000,0,0.004482
6,0.670000,2,0.000000,0.000000,0,0.000000,0,0.022402
6,1.000000,3,0.000000,0.000000,0,1.000000,2,0.648061
5,1.000000,2,0.000000,1917.560000,1,0.000000,0,0.088601
51,2.220000,21,0.290000,1630.390000,9,22.310000,15,0.044284
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.006107
2,1.010000,1,0.000000,0.000000,0,0.000000,0,0.043039
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.006107
26,0.830000,22,0.320000,1487.600000,1,28.750000,2,0.004545
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.006107
26,2.630000,14,0.780000,64.610000,1,479.020000,6,0.010848
2,1.010000,3,0.250000,0.000000,0,0.000000,0,0.004855
13,1.020000,1,0.000000,40.500000,4,31.580000,4,-0.126193
4,0.560000,1,0.950000,0.000000,0,0.000000,0,0.121594
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.006107
1,1.000000,2,0.000000,0.000000,0,0.000000,0,0.006107
2,1.190000,1,0.000000,0.000000,0,0.000000,0,0.043039
54,1.780000,18,0.400000,1649.800000,14,10.980000,8,0.189824
